t,tac1,tac2,adv,ata,aa,relb,dist,clos,ediff,ego_alt,ego_vc,ego_bank,enm_bank,sp_psi,sp_h,sp_v,H1,H2
21.2000,ONE_CIRCLE,ONE_CIRCLE,0.0131,66.8206,110.8287,62.3644,13872.2466,289.3988,-377.7702,13059.9354,323.1154,60.3159,-61.6997,184.8354,13059.9354,320.0000,79.5927,79.5734
21.2500,ONE_CIRCLE,ONE_CIRCLE,0.0130,66.5709,111.0818,62.1383,13847.7894,292.5356,-378.2670,13055.6446,323.1361,60.2289,-61.6171,184.8333,13055.6446,320.0000,79.5927,79.5734
21.3000,ONE_CIRCLE,ONE_CIRCLE,0.0130,66.3222,111.3339,61.9131,13823.0692,295.6548,-378.7542,13051.3671,323.1570,60.1418,-61.5344,184.8311,13051.3671,320.0000,79.5927,79.5734
21.3500,ONE_CIRCLE,ONE_CIRCLE,0.0130,66.0744,111.5849,61.6888,13798.0876,298.7562,-379.2320,13047.1029,323.1781,60.0546,-61.4516,184.8290,13047.1029,320.0000,79.5927,79.5734
21.4000,ONE_CIRCLE,ONE_CIRCLE,0.0130,65.8276,111.8350,61.4654,13772.8461,301.8401,-379.7004,13042.8520,323.1996,59.9672,-61.3687,184.8268,13042.8520,320.0000,79.5927,79.5734
21.4500,ONE_CIRCLE,ONE_CIRCLE,0.0130,65.5817,112.0840,61.2428,13747.3460,304.9064,-380.1595,13038.6143,323.2213,59.8798,-61.2857,184.8245,13038.6143,320.0000,79.5927,79.5734
21.5000,ONE_CIRCLE,ONE_CIRCLE,0.0130,65.3368,112.3320,61.0212,13721.5890,307.9552,-380.6093,13034.3898,323.2432,59.7922,-61.2026,184.8223,13034.3898,320.0000,79.5927,79.5734
21.5500,ONE_CIRCLE,ONE_CIRCLE,0.0129,65.0928,112.5791,60.8005,13695.5764,310.9864,-381.0498,13030.1785,323.2655,59.7046,-61.1194,184.8201,13030.1785,320.0000,79.5927,79.5734
21.6000,ONE_CIRCLE,ONE_CIRCLE,0.0129,64.8497,112.8251,60.5806,13669.3098,314.0003,-381.4812,13025.9803,323.2879,59.6168,-61.0360,184.8178,13025.9803,320.0000,79.5927,79.5734
21.6500,ONE_CIRCLE,ONE_CIRCLE,0.0129,64.6076,113.0701,60.3616,13642.7906,316.9967,-381.9035,13021.7953,323.3106,59.5289,-60.9526,184.8155,13021.7953,320.0000,79.5927,79.5734
21.7000,ONE_CIRCLE,ONE_CIRCLE,0.0129,64.3664,113.3142,60.1435,13616.0202,319.9758,-382.3167,13017.6234,323.3336,59.4410,-60.8691,184.8131,13017.6234,320.0000,79.5927,79.5734
21.7500,ONE_CIRCLE,ONE_CIRCLE,0.0129,64.1261,113.5573,59.9263,13589.0001,322.9376,-382.7210,13013.4646,323.3568,59.3529,-60.7854,184.8108,13013.4646,320.0000,79.5927,79.5734
21.8000,ONE_CIRCLE,ONE_CIRCLE,0.0129,63.8868,113.7993,59.7099,13561.7319,325.8822,-383.1163,13009.3188,323.3802,59.2647,-60.7017,184.8084,13009.3188,320.0000,79.5927,79.5734
21.8500,ONE_CIRCLE,ONE_CIRCLE,0.0128,63.6484,114.0404,59.4944,13534.2168,328.8096,-383.5028,13005.1860,323.4039,59.1764,-60.6178,184.8060,13005.1860,320.0000,79.5927,79.5734
21.9000,ONE_CIRCLE,ONE_CIRCLE,0.0128,63.4109,114.2806,59.2798,13506.4564,331.7198,-383.8805,13001.0663,323.4278,59.0880,-60.5338,184.8036,13001.0663,320.0000,79.5927,79.5734
21.9500,ONE_CIRCLE,ONE_CIRCLE,0.0128,63.1744,114.5197,59.0660,13478.4520,334.6129,-384.2494,12996.9595,323.4520,58.9995,-60.4498,184.8011,12996.9595,320.0000,79.5927,79.5734
22.0000,ONE_CIRCLE,ONE_CIRCLE,0.0128,62.9388,114.7579,58.8530,13450.2052,337.4890,-384.6097,12992.8656,323.4763,58.9109,-60.3656,184.7987,12992.8656,320.0000,79.5927,79.5734
22.0500,ONE_CIRCLE,ONE_CIRCLE,0.0128,62.7040,114.9951,58.6409,13421.7174,340.3481,-384.9613,12988.7847,323.5009,58.8222,-60.2813,184.7962,12988.7847,320.0000,79.5927,79.5734
22.1000,ONE_CIRCLE,ONE_CIRCLE,0.0128,62.4702,115.2314,58.4297,13392.9899,343.1903,-385.3044,12984.7166,323.5257,58.7334,-60.1970,184.7937,12984.7166,320.0000,79.5927,79.5734
22.1500,ONE_CIRCLE,ONE_CIRCLE,0.0128,62.2374,115.4667,58.2193,13364.0243,346.0157,-385.6391,12980.6614,323.5507,58.6445,-60.1125,184.7911,12980.6614,320.0000,79.5927,79.5734
22.2000,ONE_CIRCLE,ONE_CIRCLE,0.0127,62.0054,115.7010,58.0097,13334.8218,348.8242,-385.9653,12976.6190,323.5759,58.5555,-60.0279,184.7886,12976.6190,320.0000,79.5927,79.5734
22.2500,ONE_CIRCLE,ONE_CIRCLE,0.0127,61.7743,115.9344,57.8010,13305.3840,351.6160,-386.2831,12972.5894,323.6013,58.4664,-59.9433,184.7860,12972.5894,320.0000,79.5927,79.5734
22.3000,ONE_CIRCLE,ONE_CIRCLE,0.0127,61.5442,116.1668,57.5931,13275.7123,354.3911,-386.5927,12968.5726,323.6270,58.3772,-59.8585,184.7834,12968.5726,320.0000,79.5927,79.5734
22.3500,ONE_CIRCLE,ONE_CIRCLE,0.0127,61.3149,116.3983,57.3861,13245.8079,357.1495,-386.8940,12964.5684,323.6528,58.2879,-59.7737,184.7807,12964.5684,320.0000,79.5927,79.5734
22.4000,ONE_CIRCLE,ONE_CIRCLE,0.0127,61.0866,116.6288,57.1798,13215.6724,359.8914,-387.1871,12960.5770,323.6788,58.1985,-59.6887,184.7781,12960.5770,320.0000,79.5927,79.5734
22.4500,ONE_CIRCLE,ONE_CIRCLE,0.0127,60.8592,116.8584,56.9744,13185.3071,362.6168,-387.4722,12956.5982,323.7050,58.1090,-59.6037,184.7754,12956.5982,320.0000,79.5927,79.5734
22.5000,ONE_CIRCLE,ONE_CIRCLE,0.0127,60.6326,117.0871,56.7698,13154.7134,365.3258,-387.7492,12952.6320,323.7314,58.0195,-59.5185,184.7727,12952.6320,320.0000,79.5927,79.5734
22.5500,ONE_CIRCLE,ONE_CIRCLE,0.0127,60.4070,117.3148,56.5660,13123.8927,368.0184,-388.0183,12948.6785,323.7580,57.9298,-59.4333,184.7700,12948.6785,320.0000,79.5927,79.5734
22.6000,ONE_CIRCLE,ONE_CIRCLE,0.0126,60.1822,117.5417,56.3630,13092.8464,370.6947,-388.2795,12944.7374,323.7848,57.8400,-59.3479,184.7672,12944.7374,320.0000,79.5927,79.5734
22.6500,ONE_CIRCLE,ONE_CIRCLE,0.0126,59.9583,117.7675,56.1608,13061.5757,373.3547,-388.5328,12940.8089,323.8117,57.7501,-59.2625,184.7644,12940.8089,320.0000,79.5927,79.5734
22.7000,ONE_CIRCLE,ONE_CIRCLE,0.0126,59.7354,117.9925,55.9594,13030.0822,375.9985,-388.7783,12936.8929,323.8388,57.6601,-59.1770,184.7616,12936.8929,320.0000,79.5927,79.5734
22.7500,ONE_CIRCLE,ONE_CIRCLE,0.0126,59.5133,118.2166,55.7588,12998.3671,378.6263,-389.0162,12932.9894,323.8661,57.5701,-59.0914,184.7588,12932.9894,320.0000,79.5927,79.5734
22.8000,ONE_CIRCLE,ONE_CIRCLE,0.0126,59.2931,118.4397,55.5589,12966.4320,381.2325,-389.2188,12929.0980,323.8946,57.4799,-59.0057,184.7558,12929.0980,320.0000,79.5927,79.5734
22.8500,ONE_CIRCLE,ONE_CIRCLE,0.0126,59.0739,118.6619,55.3599,12934.2785,383.8221,-389.4248,12925.2187,323.9228,57.3897,-58.9199,184.7528,12925.2187,320.0000,79.5927,79.5734
22.9000,ONE_CIRCLE,ONE_CIRCLE,0.0126,58.8555,118.8832,55.1616,12901.9080,386.3957,-389.6412,12921.3514,323.9506,57.2993,-58.8340,184.7499,12921.3514,320.0000,79.5927,79.5734
22.9500,ONE_CIRCLE,ONE_CIRCLE,0.0125,58.6379,119.1037,54.9641,12869.3219,388.9533,-389.8679,12917.4960,323.9779,57.2087,-58.7480,184.7468,12917.4960,320.0000,79.5927,79.5734
23.0000,ONE_CIRCLE,ONE_CIRCLE,0.0125,58.4213,119.3232,54.7675,12836.5215,391.4948,-390.1046,12913.6525,324.0048,57.1180,-58.6620,184.7438,12913.6525,320.0000,79.5927,79.5734
23.0500,ONE_CIRCLE,ONE_CIRCLE,0.0125,58.2054,119.5418,54.5718,12803.5081,394.0204,-390.3510,12909.8209,324.0312,57.0272,-58.5758,184.7407,12909.8209,320.0000,79.5927,79.5734
23.1000,ONE_CIRCLE,ONE_CIRCLE,0.0125,57.9905,119.7596,54.3769,12770.2831,396.5299,-390.6065,12906.0013,324.0573,56.9362,-58.4896,184.7376,12906.0013,320.0000,79.5927,79.5734
23.1500,ONE_CIRCLE,ONE_CIRCLE,0.0125,57.7764,119.9764,54.1829,12736.8478,399.0234,-390.8709,12902.1934,324.0829,56.8450,-58.4033,184.7345,12902.1934,320.0000,79.5927,79.5734
23.2000,ONE_CIRCLE,ONE_CIRCLE,0.0125,57.5632,120.1924,53.9897,12703.2036,401.5010,-391.1440,12898.3974,324.1082,56.7537,-58.3169,184.7314,12898.3974,320.0000,79.5927,79.5734
23.2500,ONE_CIRCLE,ONE_CIRCLE,0.0125,57.3509,120.4075,53.7973,12669.3518,403.9627,-391.4256,12894.6131,324.1330,56.6624,-58.2304,184.7282,12894.6131,320.0000,79.5927,79.5734
23.3000,ONE_CIRCLE,ONE_CIRCLE,0.0124,57.1395,120.6217,53.6058,12635.2938,406.4087,-391.7159,12890.8405,324.1575,56.5710,-58.1438,184.7250,12890.8405,320.0000,79.5927,79.5734
23.3500,ONE_CIRCLE,ONE_CIRCLE,0.0124,56.9289,120.8350,53.4151,12601.0308,408.8389,-392.0148,12887.0796,324.1816,56.4795,-58.0571,184.7217,12887.0796,320.0000,79.5927,79.5734
23.4000,ONE_CIRCLE,ONE_CIRCLE,0.0124,56.7192,121.0475,53.2252,12566.5642,411.2536,-392.3223,12883.3304,324.2052,56.3880,-57.9704,184.7185,12883.3304,320.0000,79.5927,79.5734
23.4500,ONE_CIRCLE,ONE_CIRCLE,0.0124,56.5103,121.2591,53.0360,12531.8952,413.6526,-392.6386,12879.5928,324.2285,56.2965,-57.8836,184.7152,12879.5928,320.0000,79.5927,79.5734
23.5000,ONE_CIRCLE,ONE_CIRCLE,0.0124,56.3023,121.4698,52.8476,12497.0253,416.0362,-392.9634,12875.8667,324.2513,56.2048,-57.7966,184.7119,12875.8667,320.0000,79.5927,79.5734
23.5500,ONE_CIRCLE,ONE_CIRCLE,0.0124,56.0951,121.6797,52.6600,12461.9556,418.4044,-393.2967,12872.1522,324.2738,56.1130,-57.7097,184.7085,12872.1522,320.0000,79.5927,79.5734
23.6000,ONE_CIRCLE,ONE_CIRCLE,0.0123,55.8888,121.8887,52.4732,12426.6875,420.7572,-393.6383,12868.4492,324.2959,56.0211,-57.6226,184.7051,12868.4492,320.0000,79.5927,79.5734
23.6500,ONE_CIRCLE,ONE_CIRCLE,0.0123,55.6834,122.0969,52.2871,12391.2223,423.0948,-393.9879,12864.7576,324.3176,55.9291,-57.5354,184.7017,12864.7576,320.0000,79.5927,79.5734
23.7000,ONE_CIRCLE,ONE_CIRCLE,0.0123,55.4787,122.3042,52.1018,12355.5613,425.4170,-394.3452,12861.0775,324.3389,55.8369,-57.4482,184.6983,12861.0775,320.0000,79.5927,79.5734
23.7500,ONE_CIRCLE,ONE_CIRCLE,0.0123,55.2750,122.5107,51.9172,12319.7057,427.7242,-394.7100,12857.4087,324.3599,55.7446,-57.3609,184.6948,12857.4087,320.0000,79.5927,79.5734
23.8000,ONE_CIRCLE,ONE_CIRCLE,0.0123,55.0720,122.7163,51.7333,12283.6567,430.0162,-395.0822,12853.7512,324.3805,55.6521,-57.2735,184.6913,12853.7512,320.0000,79.5927,79.5734
23.8500,ONE_CIRCLE,ONE_CIRCLE,0.0123,54.8700,122.9211,51.5501,12247.4158,432.2932,-395.4616,12850.1050,324.4007,55.5596,-57.1861,184.6877,12850.1050,320.0000,79.5927,79.5734
23.9000,ONE_CIRCLE,ONE_CIRCLE,0.0123,54.6687,123.1251,51.3677,12210.9841,434.5552,-395.8480,12846.4701,324.4207,55.4669,-57.0985,184.6842,12846.4701,320.0000,79.5927,79.5734
23.9500,ONE_CIRCLE,ONE_CIRCLE,0.0122,54.4683,123.3282,51.1860,12174.3628,436.8023,-396.2415,12842.8463,324.4402,55.3741,-57.0109,184.6806,12842.8463,320.0000,79.5927,79.5734
24.0000,ONE_CIRCLE,ONE_CIRCLE,0.0122,54.2688,123.5305,51.0050,12137.5533,439.0346,-396.6420,12839.2336,324.4594,55.2812,-56.9232,184.6769,12839.2336,320.0000,79.5927,79.5734
24.0500,ONE_CIRCLE,ONE_CIRCLE,0.0122,54.0700,123.7320,50.8246,12100.5568,441.2523,-397.0494,12835.6321,324.4783,55.1882,-56.8355,184.6733,12835.6321,320.0000,79.5927,79.5734
24.1000,ONE_CIRCLE,ONE_CIRCLE,0.0122,53.8721,123.9326,50.6450,12063.3745,443.4552,-397.4636,12832.0416,324.4968,55.0951,-56.7477,184.6696,12832.0416,320.0000,79.5927,79.5734
24.1500,ONE_CIRCLE,ONE_CIRCLE,0.0122,53.6750,124.1325,50.4661,12026.0076,445.6437,-397.8847,12828.4622,324.5150,55.0019,-56.6598,184.6658,12828.4622,320.0000,79.5927,79.5734
24.2000,ONE_CIRCLE,ONE_CIRCLE,0.0122,53.4787,124.3315,50.2878,11988.4574,447.8176,-398.3124,12824.8937,324.5328,54.9085,-56.5718,184.6620,12824.8937,320.0000,79.5927,79.5734
24.2500,ONE_CIRCLE,ONE_CIRCLE,0.0122,53.2832,124.5297,50.1103,11950.7250,449.9772,-398.7466,12821.3361,324.5503,54.8151,-56.4838,184.6582,12821.3361,320.0000,79.5927,79.5734
24.3000,ONE_CIRCLE,ONE_CIRCLE,0.0121,53.0885,124.7271,49.9334,11912.8117,452.1224,-399.1872,12817.7894,324.5675,54.7215,-56.3957,184.6544,12817.7894,320.0000,79.5927,79.5734
24.3500,ONE_CIRCLE,ONE_CIRCLE,0.0121,52.8947,124.9237,49.7572,11874.7187,454.2533,-399.6341,12814.2535,324.5844,54.6278,-56.3075,184.6505,12814.2535,320.0000,79.5927,79.5734
24.4000,ONE_CIRCLE,ONE_CIRCLE,0.0121,52.7016,125.1195,49.5817,11836.4472,456.3700,-400.0871,12810.7284,324.6009,54.5339,-56.2192,184.6466,12810.7284,320.0000,79.5927,79.5734
24.4500,ONE_CIRCLE,ONE_CIRCLE,0.0121,52.5093,125.3145,49.4068,11797.9983,458.4727,-400.5461,12807.2140,324.6171,54.4400,-56.1309,184.6427,12807.2140,320.0000,79.5927,79.5734
24.5000,ONE_CIRCLE,ONE_CIRCLE,0.0121,52.3179,125.5087,49.2326,11759.3733,460.5612,-401.0111,12803.7104,324.6330,54.3459,-56.0426,184.6387,12803.7104,320.0000,79.5927,79.5734
24.5500,ONE_CIRCLE,ONE_CIRCLE,0.0121,52.1272,125.7021,49.0590,11720.5733,462.6359,-401.4818,12800.2174,324.6486,54.2517,-55.9541,184.6347,12800.2174,320.0000,79.5927,79.5734
24.6000,ONE_CIRCLE,ONE_CIRCLE,0.0120,51.9373,125.8947,48.8861,11681.5995,464.6966,-401.9582,12796.7349,324.6639,54.1574,-55.8656,184.6306,12796.7349,320.0000,79.5927,79.5734
24.6500,ONE_CIRCLE,ONE_CIRCLE,0.0120,51.7482,126.0865,48.7139,11642.4530,466.7435,-402.4403,12793.2631,324.6789,54.0630,-55.7771,184.6265,12793.2631,320.0000,79.5927,79.5734
24.7000,ONE_CIRCLE,ONE_CIRCLE,0.0120,51.5599,126.2776,48.5422,11603.1351,468.7767,-402.9280,12789.8017,324.6936,53.9685,-55.6884,184.6224,12789.8017,320.0000,79.5927,79.5734
24.7500,ONE_CIRCLE,ONE_CIRCLE,0.0120,51.3724,126.4678,48.3713,11563.6468,470.7963,-403.4213,12786.3509,324.7080,53.8738,-55.5998,184.6182,12786.3509,320.0000,79.5927,79.5734
24.8000,ONE_CIRCLE,ONE_CIRCLE,0.0120,51.1856,126.6573,48.2009,11523.9894,472.8023,-403.9199,12782.9104,324.7220,53.7791,-55.5110,184.6140,12782.9104,320.0000,79.5927,79.5734
24.8500,ONE_CIRCLE,ONE_CIRCLE,0.0120,50.9996,126.8460,48.0312,11484.1638,474.7948,-404.4239,12779.4803,324.7358,53.6842,-55.4222,184.6098,12779.4803,320.0000,79.5927,79.5734
24.9000,ONE_CIRCLE,ONE_CIRCLE,0.0120,50.8144,127.0340,47.8621,11444.1714,476.7738,-404.9331,12776.0606,324.7493,53.5893,-55.3333,184.6055,12776.0606,320.0000,79.5927,79.5734
24.9500,ONE_CIRCLE,ONE_CIRCLE,0.0119,50.6300,127.2212,47.6937,11404.0132,478.7396,-405.4475,12772.6511,324.7625,53.4942,-55.2444,184.6012,12772.6511,320.0000,79.5927,79.5734
25.0000,ONE_CIRCLE,ONE_CIRCLE,0.0119,50.4463,127.4076,47.5259,11363.6903,480.6920,-405.9670,12769.2519,324.7755,53.3990,-55.1554,184.5968,12769.2519,320.0000,79.5927,79.5734
25.0500,ONE_CIRCLE,ONE_CIRCLE,0.0119,50.2633,127.5933,47.3586,11323.2038,482.6313,-406.4914,12765.8629,324.7881,53.3037,-55.0664,184.5924,12765.8629,320.0000,79.5927,79.5734
25.1000,ONE_CIRCLE,ONE_CIRCLE,0.0119,50.0811,127.7782,47.1920,11282.5549,484.5574,-407.0206,12762.4840,324.8005,53.2083,-54.9773,184.5880,12762.4840,320.0000,79.5927,79.5734
25.1500,ONE_CIRCLE,ONE_CIRCLE,0.0119,49.8997,127.9623,47.0260,11241.7446,486.4704,-407.5547,12759.1153,324.8126,53.1127,-54.8882,184.5835,12759.1153,320.0000,79.5927,79.5734
25.2000,ONE_CIRCLE,ONE_CIRCLE,0.0119,49.7190,128.1457,46.8606,11200.7740,488.3705,-408.0934,12755.7566,324.8244,53.0171,-54.7990,184.5790,12755.7566,320.0000,79.5927,79.5734
25.2500,ONE_CIRCLE,ONE_CIRCLE,0.0118,49.5391,128.3283,46.6958,11159.6443,490.2577,-408.6368,12752.4079,324.8359,52.9213,-54.7098,184.5745,12752.4079,320.0000,79.5927,79.5734
25.3000,ONE_CIRCLE,ONE_CIRCLE,0.0118,49.3598,128.5102,46.5316,11118.3565,492.1321,-409.1847,12749.0692,324.8472,52.8254,-54.6205,184.5699,12749.0692,320.0000,79.5927,79.5734
25.3500,ONE_CIRCLE,ONE_CIRCLE,0.0118,49.1814,128.6914,46.3680,11076.9116,493.9937,-409.7372,12745.7405,324.8582,52.7295,-54.5311,184.5652,12745.7405,320.0000,79.5927,79.5734
25.4000,ONE_CIRCLE,ONE_CIRCLE,0.0118,49.0036,128.8718,46.2050,11035.3108,495.8427,-410.2941,12742.4216,324.8690,52.6334,-54.4417,184.5606,12742.4216,320.0000,79.5927,79.5734
25.4500,ONE_CIRCLE,ONE_CIRCLE,0.0118,48.8266,129.0515,46.0426,10993.5551,497.6790,-410.8553,12739.1126,324.8794,52.5372,-54.3523,184.5558,12739.1126,320.0000,79.5927,79.5734
25.5000,ONE_CIRCLE,ONE_CIRCLE,0.0118,48.6504,129.2304,45.8807,10951.6456,499.5028,-411.4208,12735.8134,324.8897,52.4409,-54.2628,184.5511,12735.8134,320.0000,79.5927,79.5734
25.5500,ONE_CIRCLE,ONE_CIRCLE,0.0118,48.4748,129.4086,45.7194,10909.5833,501.3142,-411.9905,12732.5239,324.8996,52.3445,-54.1733,184.5463,12732.5239,320.0000,79.5927,79.5734
25.6000,ONE_CIRCLE,ONE_CIRCLE,0.0117,48.3000,129.5861,45.5587,10867.3692,503.1131,-412.5643,12729.2442,324.9093,52.2480,-54.0837,184.5414,12729.2442,320.0000,79.5927,79.5734
25.6500,ONE_CIRCLE,ONE_CIRCLE,0.0117,48.1258,129.7629,45.3986,10825.0045,504.8998,-413.1422,12725.9741,324.9188,52.1513,-53.9941,184.5365,12725.9741,320.0000,79.5927,79.5734
25.7000,ONE_CIRCLE,ONE_CIRCLE,0.0117,47.9524,129.9389,45.2390,10782.4901,506.6742,-413.7240,12722.7137,324.9280,52.0546,-53.9044,184.5316,12722.7137,320.0000,79.5927,79.5734
25.7500,ONE_CIRCLE,ONE_CIRCLE,0.0117,47.7797,130.1142,45.0800,10739.8270,508.4365,-414.3097,12719.4629,324.9370,51.9578,-53.8147,184.5266,12719.4629,320.0000,79.5927,79.5734
25.8000,ONE_CIRCLE,ONE_CIRCLE,0.0117,47.6077,130.2888,44.9215,10697.0163,510.1866,-414.8993,12716.2216,324.9457,51.8608,-53.7250,184.5216,12716.2216,320.0000,79.5927,79.5734
25.8500,ONE_CIRCLE,ONE_CIRCLE,0.0117,47.4364,130.4627,44.7637,10654.0590,511.9247,-415.4927,12712.9898,324.9542,51.7637,-53.6352,184.5165,12712.9898,320.0000,79.5927,79.5734
25.9000,ONE_CIRCLE,ONE_CIRCLE,0.0117,47.2658,130.6358,44.6063,10610.9561,513.6509,-416.0898,12709.7675,324.9624,51.6666,-53.5454,184.5114,12709.7675,320.0000,79.5927,79.5734
25.9500,ONE_CIRCLE,ONE_CIRCLE,0.0116,47.0960,130.8083,44.4495,10567.7086,515.3651,-416.6905,12706.5547,324.9705,51.5693,-53.4556,184.5062,12706.5547,320.0000,79.5927,79.5734
26.0000,ONE_CIRCLE,ONE_CIRCLE,0.0116,46.9268,130.9800,44.2933,10524.3175,517.0676,-417.2948,12703.3512,324.9782,51.4719,-53.3657,184.5010,12703.3512,320.0000,79.5927,79.5734
26.0500,ONE_CIRCLE,ONE_CIRCLE,0.0116,46.7582,131.1511,44.1375,10480.7838,518.7583,-417.9026,12700.1570,324.9858,51.3744,-53.2757,184.4957,12700.1570,320.0000,79.5927,79.5734
26.1000,ONE_CIRCLE,ONE_CIRCLE,0.0116,46.5904,131.3214,43.9824,10437.1085,520.4373,-418.5138,12696.9722,324.9931,51.2769,-53.1858,184.4904,12696.9722,320.0000,79.5927,79.5734
26.1500,ONE_CIRCLE,ONE_CIRCLE,0.0116,46.4233,131.4910,43.8277,10393.2925,522.1047,-419.1285,12693.7967,325.0002,51.1792,-53.0958,184.4851,12693.7967,320.0000,79.5927,79.5734
26.2000,ONE_CIRCLE,ONE_CIRCLE,0.0116,46.2568,131.6600,43.6736,10349.3368,523.7605,-419.7465,12690.6303,325.0070,51.0814,-53.0058,184.4797,12690.6303,320.0000,79.5927,79.5734
26.2500,ONE_CIRCLE,ONE_CIRCLE,0.0116,46.0911,131.8282,43.5200,10305.2424,525.4049,-420.3678,12687.4732,325.0136,50.9835,-52.9158,184.4742,12687.4732,320.0000,79.5927,79.5734
26.3000,ONE_CIRCLE,ONE_CIRCLE,0.0115,45.9260,131.9957,43.3669,10261.0103,527.0379,-420.9922,12684.3252,325.0200,50.8854,-52.8257,184.4687,12684.3252,320.0000,79.5927,79.5734
26.3500,ONE_CIRCLE,ONE_CIRCLE,0.0115,45.7615,132.1626,43.2144,10216.6414,528.6595,-421.6199,12681.1863,325.0262,50.7873,-52.7356,184.4631,12681.1863,320.0000,79.5927,79.5734
26.4000,ONE_CIRCLE,ONE_CIRCLE,0.0115,45.5978,132.3287,43.0623,10172.1366,530.2698,-422.2506,12678.0564,325.0322,50.6891,-52.6455,184.4575,12678.0564,320.0000,79.5927,79.5734
26.4500,ONE_CIRCLE,ONE_CIRCLE,0.0115,45.4347,132.4942,42.9108,10127.4970,531.8690,-422.8843,12674.9356,325.0380,50.5908,-52.5553,184.4519,12674.9356,320.0000,79.5927,79.5734
26.5000,ONE_CIRCLE,ONE_CIRCLE,0.0115,45.2723,132.6590,42.7598,10082.7234,533.4569,-423.5211,12671.8238,325.0435,50.4924,-52.4652,184.4462,12671.8238,320.0000,79.5927,79.5734
26.5500,ONE_CIRCLE,ONE_CIRCLE,0.0115,45.1105,132.8231,42.6093,10037.8168,535.0338,-424.1607,12668.7210,325.0488,50.3938,-52.3750,184.4404,12668.7210,320.0000,79.5927,79.5734
26.6000,ONE_CIRCLE,ONE_CIRCLE,0.0115,44.9494,132.9865,42.4593,9992.7781,536.5997,-424.8032,12665.6271,325.0539,50.2952,-52.2848,184.4346,12665.6271,320.0000,79.5927,79.5734
26.6500,ONE_CIRCLE,ONE_CIRCLE,0.0115,44.7889,133.1493,42.3098,9947.6082,538.1546,-425.4486,12662.5420,325.0588,50.1964,-52.1946,184.4287,12662.5420,320.0000,79.5927,79.5734
26.7000,ONE_CIRCLE,ONE_CIRCLE,0.0114,44.6291,133.3113,42.1608,9902.3081,539.6987,-426.0967,12659.4658,325.0635,50.0976,-52.1043,184.4228,12659.4658,320.0000,79.5927,79.5734
26.7500,ONE_CIRCLE,ONE_CIRCLE,0.0114,44.4700,133.4727,42.0122,9856.8787,541.2319,-426.7475,12656.3984,325.0680,49.9986,-52.0141,184.4168,12656.3984,320.0000,79.5927,79.5734
26.8000,ONE_CIRCLE,ONE_CIRCLE,0.0114,44.3115,133.6334,41.8642,9811.3208,542.7543,-427.4010,12653.3398,325.0723,49.8996,-51.9238,184.4108,12653.3398,320.0000,79.5927,79.5734
26.8500,ONE_CIRCLE,ONE_CIRCLE,0.0114,44.1536,133.7935,41.7166,9765.6354,544.2660,-428.0570,12650.2899,325.0764,49.8004,-51.8335,184.4047,12650.2899,320.0000,79.5927,79.5734
26.9000,ONE_CIRCLE,ONE_CIRCLE,0.0114,43.9964,133.9528,41.5695,9719.8233,545.7671,-428.7157,12647.2488,325.0803,49.7012,-51.7432,184.3985,12647.2488,320.0000,79.5927,79.5734
26.9500,ONE_CIRCLE,ONE_CIRCLE,0.0114,43.8398,134.1115,41.4230,9673.8855,547.2576,-429.3768,12644.2162,325.0840,49.6018,-51.6529,184.3923,12644.2162,320.0000,79.5927,79.5734
27.0000,ONE_CIRCLE,ONE_CIRCLE,0.0114,43.6839,134.2696,41.2768,9627.8229,548.7376,-430.0404,12641.1923,325.0875,49.5023,-51.5626,184.3860,12641.1923,320.0000,79.5927,79.5734
27.0500,ONE_CIRCLE,ONE_CIRCLE,0.0114,43.5286,134.4269,41.1312,9581.6363,550.2071,-430.7063,12638.1770,325.0908,49.4028,-51.4723,184.3797,12638.1770,320.0000,79.5927,79.5734
27.1000,ONE_CIRCLE,ONE_CIRCLE,0.0113,43.3739,134.5836,40.9860,9535.3267,551.6662,-431.3747,12635.1703,325.0940,49.3031,-51.3820,184.3733,12635.1703,320.0000,79.5927,79.5734
27.1500,ONE_CIRCLE,ONE_CIRCLE,0.0113,43.2199,134.7397,40.8413,9488.8948,553.1150,-432.0453,12632.1721,325.0969,49.2033,-51.2917,184.3668,12632.1721,320.0000,79.5927,79.5734
27.2000,ONE_CIRCLE,ONE_CIRCLE,0.0113,43.0665,134.8951,40.6970,9442.3415,554.5535,-432.7182,12629.1824,325.0996,49.1034,-51.2013,184.3603,12629.1824,320.0000,79.5927,79.5734
27.2500,ONE_CIRCLE,ONE_CIRCLE,0.0113,42.9137,135.0498,40.5532,9395.6678,555.9817,-433.3934,12626.2011,325.1022,49.0035,-51.1110,184.3537,12626.2011,320.0000,79.5927,79.5734
27.3000,ONE_CIRCLE,ONE_CIRCLE,0.0113,42.7615,135.2038,40.4098,9348.8744,557.3998,-434.0706,12623.2283,325.1045,48.9034,-51.0207,184.3471,12623.2283,320.0000,79.5927,79.5734
27.3500,ONE_CIRCLE,ONE_CIRCLE,0.0113,42.6100,135.3573,40.2669,9301.9622,558.8078,-434.7501,12620.2638,325.1067,48.8032,-50.9304,184.3404,12620.2638,320.0000,79.5927,79.5734
